Bedrooms,Bathrooms,Area,Price,Location,Property Type,Compound
2,3,131,"5,068,000","6th of October City, Egypt",Apartment,Badya 
3,3,175,"5,088,000","6th of October City, Egypt",Apartment,Badya 
2,3,130,"5,912,077","6th of October City, Egypt",Apartment,Badya 
5,8,357,"24,198,400","6th of October City, Egypt",Villa,Badya 
5,6,394,"24,254,600","6th of October City, Egypt",Villa,Badya 
6,7,466,"30,295,500","6th of October City, Egypt",Villa,Badya 
6,7,457,"31,406,100","6th of October City, Egypt",Villa,Badya 
6,6,499,"31,722,700","6th of October City, Egypt",Villa,Badya 
5,8,364,"23,020,300","6th of October City, Egypt",Villa,ZOE Extension
5,8,364,"25,110,100","6th of October City, Egypt",Villa,ZOE Extension
3,4,253,"7,026,550","6th of October City, Egypt",Villa,Badya 
3,3,184,"7,671,000","6th of October City, Egypt",Villa,Badya 
3,3,197,"10,107,000","6th of October City, Egypt",Villa,Badya 
3,3,205,"10,762,500","6th of October City, Egypt",Villa,Badya 
3,3,254,"11,500,000","6th of October City, Egypt",Villa,Badya 
3,3,197,"11,664,641","6th of October City, Egypt",Villa,Badya 
4,5,312,"14,914,000","6th of October City, Egypt",Villa,Badya 
6,7,457,"19,475,000","6th of October City, Egypt",Villa,Badya 
3,3,184,"7,495,000","6th of October City, Egypt",Townhouse,Badya 
3,3,189,"9,020,000","6th of October City, Egypt",Townhouse,Badya 
2,2,107,"6,056,091","6th of October City, Egypt",Penthouse,Badya 
2,2,114,"6,707,672","6th of October City, Egypt",Penthouse,Badya 
2,3,121,"7,010,130","6th of October City, Egypt",Penthouse,Badya 
2,3,124,"7,400,670","6th of October City, Egypt",Penthouse,Badya 
3,3,151,"8,567,187","6th of October City, Egypt",Penthouse,Badya 
3,3,245,"14,713,729","6th of October City, Egypt",Penthouse,Badya 
2,3,165,"4,100,000","6th of October City, Egypt",Penthouse,Badya 
2,3,147,"5,000,000","6th of October City, Egypt",Penthouse,Badya 
4,4,222,"6,500,000","6th of October City, Egypt",Penthouse,Badya 
1,2,100,"2,500,000","6th of October City, Egypt",Studio,Badya 
3,3,160,"10,173,475","El Sheikh Zayed, Egypt",Apartment,ZED 
3,3,185,"11,379,550","El Sheikh Zayed, Egypt",Apartment,ZED 
4,3,242,"16,413,344","El Sheikh Zayed, Egypt",Apartment,ZED 
4,3,301,"19,887,227","El Sheikh Zayed, Egypt",Apartment,ZED 
2,3,188,"29,019,000","El Sheikh Zayed, Egypt",Apartment,Zed Tower
2,3,224,"34,620,000","El Sheikh Zayed, Egypt",Apartment,Zed Tower
1,1,55,"4,233,250","El Sheikh Zayed, Egypt",Apartment,ZED 
3,3,160,"10,000,000","El Sheikh Zayed, Egypt",Apartment,ZED 
2,3,143,"10,045,000","El Sheikh Zayed, Egypt",Apartment,ZED 
2,3,143,"12,133,148","El Sheikh Zayed, Egypt",Apartment,ZED 
1,1,85,"5,083,225","El Sheikh Zayed, Egypt",Apartment,Zed Tower
2,2,104,"5,400,000","El Sheikh Zayed, Egypt",Apartment,Zed Tower
2,2,129,"8,700,000","El Sheikh Zayed, Egypt",Apartment,Zed Tower
3,3,165,"9,136,202","El Sheikh Zayed, Egypt",Apartment,Zed Tower
3,3,168,"12,412,049","El Sheikh Zayed, Egypt",Apartment,Zed Tower
5,5,490,"100,957,000","El Sheikh Zayed, Egypt",Villa,Zed Tower
5,5,490,"100,957,000","El Sheikh Zayed, Egypt",Villa,Zed Tower
6,8,725,"200,102,000","El Sheikh Zayed, Egypt",Villa,Zed Tower
6,8,725,"200,102,000","El Sheikh Zayed, Egypt",Villa,Zed Tower
5,5,443,"65,508,000","El Sheikh Zayed, Egypt",Duplex,Zed Tower
5,5,443,"65,508,000","El Sheikh Zayed, Egypt",Duplex,Zed Tower
6,5,483,"70,946,000","El Sheikh Zayed, Egypt",Duplex,Zed Tower
6,5,483,"71,623,000","El Sheikh Zayed, Egypt",Duplex,Zed Tower
6,5,483,"71,623,000","El Sheikh Zayed, Egypt",Duplex,Zed Tower
3,4,213,"10,619,000","El Sheikh Zayed, Egypt",Duplex,ZED 
4,4,235,"14,756,659","El Sheikh Zayed, Egypt",Penthouse,ZED 
1,1,65,"3,480,000","El Sheikh Zayed, Egypt",Studio,ZED 
0,0,90,"11,032,000","6th of October City, Egypt",Office,ZED STRIP
0,0,131,"15,578,000","6th of October City, Egypt",Office,ZED STRIP
0,0,144,"17,079,000","6th of October City, Egypt",Office,ZED STRIP
0,0,157,"18,587,000","6th of October City, Egypt",Office,ZED STRIP
1,1,89,"4,642,810","6th of October City, Egypt",Apartment,Village West 
2,2,95,"5,156,976","6th of October City, Egypt",Apartment,Village West 
1,1,95,"5,363,255","6th of October City, Egypt",Apartment,Village West 
1,1,95,"5,786,885","6th of October City, Egypt",Apartment,Village West 
2,2,123,"6,293,074","6th of October City, Egypt",Apartment,Village West 
2,2,123,"6,601,558","6th of October City, Egypt",Apartment,Village West 
2,2,123,"6,891,667","6th of October City, Egypt",Apartment,Village West 
3,3,149,"8,322,734","6th of October City, Egypt",Apartment,Village West 
3,3,149,"8,472,209","6th of October City, Egypt",Apartment,Village West 
3,3,159,"8,610,149","6th of October City, Egypt",Apartment,Village West 
3,3,149,"8,621,686","6th of October City, Egypt",Apartment,Village West 
2,3,141,"8,682,868","6th of October City, Egypt",Apartment,Village West 
3,3,190,"11,443,629","6th of October City, Egypt",Penthouse,Village West 
3,3,190,"11,751,155","6th of October City, Egypt",Penthouse,Village West 
3,3,190,"11,853,663","6th of October City, Egypt",Penthouse,Village West 
3,3,213,"12,324,036","6th of October City, Egypt",Penthouse,Village West 
3,3,231,"13,293,200","6th of October City, Egypt",Penthouse,Village West 
3,3,231,"13,293,200","6th of October City, Egypt",Penthouse,Village West 
3,3,231,"13,542,093","6th of October City, Egypt",Penthouse,Village West 
3,3,243,"14,001,521","6th of October City, Egypt",Penthouse,Village West 
4,6,279,"26,989,000","6th of October City, Egypt",Villa,The Crown
4,6,279,"27,068,300","6th of October City, Egypt",Villa,The Crown
5,8,360,"36,593,200","6th of October City, Egypt",Villa,The Crown
5,8,360,"37,510,300","6th of October City, Egypt",Villa,The Crown
6,7,456,"40,995,000","6th of October City, Egypt",Villa,The Crown
3,5,232,"15,960,000","6th of October City, Egypt",Twinhouse,The Crown
3,4,208,"10,000,000","6th of October City, Egypt",Townhouse,The Crown
3,3,168,"6,000,000","6th of October City, Egypt",Apartment,Keeva 
4,4,330,"22,226,000","6th of October City, Egypt",Villa,Keeva 
4,4,330,"22,410,000","6th of October City, Egypt",Villa,Keeva 
4,4,340,"24,430,000","6th of October City, Egypt",Villa,Keeva 
4,5,360,"24,474,000","6th of October City, Egypt",Villa,Keeva 
1,2,75,"2,783,580","6th of October City, Egypt",Apartment,Leaves
1,2,85,"3,100,800","6th of October City, Egypt",Apartment,Leaves
1,2,85,"3,395,580","6th of October City, Egypt",Apartment,Leaves
3,3,170,"6,072,060","6th of October City, Egypt",Apartment,Leaves
3,3,160,"6,549,420","6th of October City, Egypt",Apartment,Leaves
3,3,170,"6,613,680","6th of October City, Egypt",Apartment,Leaves
3,3,185,"6,697,320","6th of October City, Egypt",Apartment,Leaves
3,3,180,"6,838,080","6th of October City, Egypt",Apartment,Leaves
3,3,160,"6,886,020","6th of October City, Egypt",Apartment,Leaves
3,3,190,"6,924,780","6th of October City, Egypt",Apartment,Leaves
3,3,170,"6,936,000","6th of October City, Egypt",Apartment,Leaves
3,3,180,"7,125,720","6th of October City, Egypt",Apartment,Leaves
4,4,285,"10,447,860","6th of October City, Egypt",Duplex,Leaves
4,4,285,"10,547,860","6th of October City, Egypt",Duplex,Leaves
2,2,96,"2,800,000","6th of October City, Egypt",Apartment,West Woods
2,2,96,"3,500,000","6th of October City, Egypt",Apartment,West Woods
3,3,125,"3,700,000","6th of October City, Egypt",Apartment,West Woods
3,3,125,"4,500,000","6th of October City, Egypt",Apartment,West Woods
3,3,267,"17,000,000","6th of October City, Egypt",Villa,West Woods
3,3,240,"11,900,000","6th of October City, Egypt",Twinhouse,West Woods
1,1,65,"2,815,800","6th of October City, Egypt",Apartment,Kayan
1,1,65,"2,980,440","6th of October City, Egypt",Apartment,Kayan
1,1,65,"3,184,800","6th of October City, Egypt",Apartment,Kayan
2,1,90,"3,319,920","6th of October City, Egypt",Apartment,Kayan
2,1,90,"3,695,280","6th of October City, Egypt",Apartment,Kayan
2,1,90,"3,940,455","6th of October City, Egypt",Apartment,Kayan
2,2,105,"3,969,000","6th of October City, Egypt",Apartment,Kayan
2,1,95,"4,016,775","6th of October City, Egypt",Apartment,Kayan
3,2,120,"4,092,480","6th of October City, Egypt",Apartment,Kayan
2,1,90,"4,141,588","6th of October City, Egypt",Apartment,Kayan
3,2,135,"4,275,180","6th of October City, Egypt",Apartment,Kayan
3,2,120,"4,548,460","6th of October City, Egypt",Apartment,Kayan
3,2,120,"4,817,500","6th of October City, Egypt",Apartment,Kayan
3,2,130,"4,561,180","6th of October City, Egypt",Apartment,Kayan
3,2,130,"4,712,124","6th of October City, Egypt",Apartment,Kayan
3,2,120,"4,989,600","6th of October City, Egypt",Apartment,Kayan
3,2,130,"5,158,303","6th of October City, Egypt",Apartment,Kayan
3,2,120,"5,180,931","6th of October City, Egypt",Apartment,Kayan
3,2,130,"5,214,053","6th of October City, Egypt",Apartment,Kayan
3,2,120,"5,499,102","6th of October City, Egypt",Apartment,Kayan
2,2,105,"5,553,468","6th of October City, Egypt",Apartment,Kayan
3,2,130,"5,737,199","6th of October City, Egypt",Apartment,Kayan
3,3,140,"6,801,300","6th of October City, Egypt",Apartment,Kayan
3,3,207,"6,927,588","6th of October City, Egypt",Apartment,Kayan
3,2,120,"4,817,500","6th of October City, Egypt",Apartment,Kayan
2,3,155,"7,750,000","6th of October City, Egypt",Apartment,Ever
0,0,162,"8,100,000","6th of October City, Egypt",Apartment,Ever
3,3,186,"10,416,000","6th of October City, Egypt",Apartment,Ever
0,0,195,"10,920,000","6th of October City, Egypt",Apartment,Ever
0,0,215,"12,900,000","6th of October City, Egypt",Apartment,Ever
0,0,230,"13,800,000","6th of October City, Egypt",Apartment,Ever
2,3,154,"6,406,250","6th of October City, Egypt",Apartment,Ever
3,3,184,"7,000,000","6th of October City, Egypt",Apartment,Ever
0,0,42,"3,528,000","6th of October City, Egypt",Clinic,Ever
0,0,50,"4,095,000","6th of October City, Egypt",Clinic,Ever
0,0,62,"5,208,000","6th of October City, Egypt",Clinic,Ever
0,0,80,"6,888,000","6th of October City, Egypt",Clinic,Ever
0,0,105,"9,040,500","6th of October City, Egypt",Clinic,Ever
0,0,85,"5,610,000","6th of October City, Egypt",Office,Ever
0,0,75,"6,237,000","6th of October City, Egypt",Office,Ever
0,0,115,"7,590,000","6th of October City, Egypt",Office,Ever
0,0,105,"8,316,000","6th of October City, Egypt",Office,Ever
0,0,155,"9,377,500","6th of October City, Egypt",Office,Ever
0,0,145,"10,048,500","6th of October City, Egypt",Office,Ever
0,0,135,"10,692,000","6th of October City, Egypt",Office,Ever
0,0,180,"14,256,000","6th of October City, Egypt",Office,Ever
0,0,245,"17,517,500","6th of October City, Egypt",Office,Ever
0,0,225,"19,305,000","6th of October City, Egypt",Office,Ever
1,1,68,"5,650,000","6th of October City, Egypt",Apartment,Garden Lakes
1,1,65,"5,920,000","6th of October City, Egypt",Apartment,Garden Lakes
2,3,113,"7,050,000","6th of October City, Egypt",Apartment,Garden Lakes
2,3,106,"8,400,000","6th of October City, Egypt",Apartment,Garden Lakes
2,3,105,"9,660,000","6th of October City, Egypt",Apartment,Garden Lakes
3,3,145,"10,560,000","6th of October City, Egypt",Apartment,Garden Lakes
3,3,199,"13,420,000","6th of October City, Egypt",Apartment,Garden Lakes
3,4,242,"17,450,000","6th of October City, Egypt",Twinhouse,Garden Lakes
3,4,215,"15,980,000","6th of October City, Egypt",Townhouse,Garden Lakes
3,4,215,"14,444,197","6th of October City, Egypt",Townhouse,Garden Lakes
0,0,65,"6,897,000","6th of October City, Egypt",Office,Palmet
0,0,80,"7,210,000","6th of October City, Egypt",Office,Palmet
0,0,75,"7,333,000","6th of October City, Egypt",Office,Palmet
0,0,84,"7,568,000","6th of October City, Egypt",Office,Palmet
0,0,84,"7,613,000","6th of October City, Egypt",Office,Palmet
0,0,84,"7,906,000","6th of October City, Egypt",Office,Palmet
0,0,87,"8,337,000","6th of October City, Egypt",Office,Palmet
0,0,91,"8,510,000","6th of October City, Egypt",Office,Palmet
0,0,95,"8,763,000","6th of October City, Egypt",Office,Palmet
0,0,95,"8,763,000","6th of October City, Egypt",Office,Palmet
0,0,95,"9,314,000","6th of October City, Egypt",Office,Palmet
0,0,114,"10,522,000","6th of October City, Egypt",Office,Palmet
0,0,169,"20,442,577","6th of October City, Egypt",Retail,Palmet
0,0,199,"21,976,550","6th of October City, Egypt",Retail,Palmet
0,0,348,"42,507,000","6th of October City, Egypt",Retail,Palmet
0,0,376,"45,959,000","6th of October City, Egypt",Retail,Palmet
4,4,301,"16,000,000","6th of October City, Egypt",Villa,Gates Prive
0,0,71,"7,171,000","6th of October City, Egypt",Retail,Gates Prive
0,0,76,"9,130,000","6th of October City, Egypt",Retail,Gates Prive
0,0,83,"12,948,000","6th of October City, Egypt",Retail,Gates Prive
0,0,150,"14,400,000","6th of October City, Egypt",Retail,Gates Prive
0,0,83,"15,127,875","6th of October City, Egypt",Retail,Gates Prive
0,0,141,"25,628,625","6th of October City, Egypt",Retail,Gates Prive
0,0,79,"7,658,200","6th of October City, Egypt",Office,Crown Central
0,0,64,"7,798,200","6th of October City, Egypt",Office,Crown Central
0,0,94,"8,306,700","6th of October City, Egypt",Office,Crown Central
0,0,111,"9,720,600","6th of October City, Egypt",Office,Crown Central
0,0,106,"9,921,800","6th of October City, Egypt",Office,Crown Central
0,0,78,"9,940,500","6th of October City, Egypt",Office,Crown Central
0,0,118,"10,917,000","6th of October City, Egypt",Office,Crown Central
0,0,126,"11,413,600","6th of October City, Egypt",Office,Crown Central
0,0,137,"12,610,400","6th of October City, Egypt",Office,Crown Central
0,0,150,"13,490,400","6th of October City, Egypt",Office,Crown Central
0,0,112,"14,051,100","6th of October City, Egypt",Office,Crown Central
0,0,134,"15,169,300","6th of October City, Egypt",Office,Crown Central
0,0,161,"20,035,600","6th of October City, Egypt",Retail,Crown Central
0,0,197,"24,521,100","6th of October City, Egypt",Retail,Crown Central
0,0,220,"27,382,600","6th of October City, Egypt",Retail,Crown Central
3,5,296,"16,438,339","6th of October City, Egypt",Villa,Lake West 
3,4,239,"10,576,715","6th of October City, Egypt",Townhouse,Lake West 
3,4,255,"13,107,260","6th of October City, Egypt",Townhouse,Lake West 
3,4,301,"30,106,010","6th of October City, Egypt",Villa,Swanlake West
4,5,376,"32,803,963","6th of October City, Egypt",Villa,Swanlake West
5,6,515,"52,039,524","6th of October City, Egypt",Villa,Swanlake West
3,4,237,"21,793,729","6th of October City, Egypt",Twinhouse,Swanlake West
2,3,185,"12,631,524","6th of October City, Egypt",Townhouse,Swanlake West
3,3,333,"13,500,000","6th of October City, Egypt",Villa,Novella
0,0,361,"14,500,000","6th of October City, Egypt",Villa,Novella
3,5,411,"18,200,000","6th of October City, Egypt",Villa,Novella
4,6,506,"22,500,000","6th of October City, Egypt",Villa,Novella
3,4,228,"14,482,000","6th of October City, Egypt",Townhouse,Woodville
3,5,260,"14,500,000","6th of October City, Egypt",Townhouse,Woodville
3,3,349,"18,828,000","6th of October City, Egypt",Villa,Ashgar Residence
3,3,245,"19,502,364","6th of October City, Egypt",Villa,Mountain View 4
3,5,295,"19,626,209","6th of October City, Egypt",Villa,Al Karma Gates
3,3,233,"23,168,000","6th of October City, Egypt",Apartment,Six West
3,3,220,"28,943,000","6th of October City, Egypt",Apartment,Allegria Residence 
6,6,984,"65,000,000","6th of October City, Egypt",Villa,Palm Hills Golf Views
6,8,1500,"77,275,000","6th of October City, Egypt",Villa,Palm Hills Golf Views
3,5,371,"84,339,000","6th of October City, Egypt",Twinhouse,Palm Hills Golf Views
0,0,1631,"71,072,928","6th of October City, Egypt",Office,Golf Central 
0,0,1868,"81,080,976","6th of October City, Egypt",Office,Golf Central 
0,0,1741,"74,475,495","6th of October City, Egypt",Retail,Golf Central 
2,1,84,"1,687,325","6th of October City, Egypt",Apartment,Ashgar City
2,1,78,"1,812,735","6th of October City, Egypt",Apartment,Ashgar City
2,1,83,"1,913,572","6th of October City, Egypt",Apartment,Ashgar City
2,1,82,"2,348,574","6th of October City, Egypt",Apartment,Ashgar City
2,1,96,"2,473,420","6th of October City, Egypt",Apartment,Ashgar City
3,2,111,"2,530,475","6th of October City, Egypt",Apartment,Ashgar City
3,1,113,"2,634,018","6th of October City, Egypt",Apartment,Ashgar City
3,2,135,"2,640,851","6th of October City, Egypt",Apartment,Ashgar City
3,1,102,"2,673,391","6th of October City, Egypt",Apartment,Ashgar City
3,2,138,"3,134,196","6th of October City, Egypt",Apartment,Ashgar City
4,3,199,"2,800,000","6th of October City, Egypt",Apartment,Ashgar City
3,3,194,"3,000,000","6th of October City, Egypt",Apartment,Ashgar City
3,3,166,"3,200,000","6th of October City, Egypt",Apartment,Ashgar City
3,3,349,"18,828,000","6th of October City, Egypt",Villa,Ashgar Residence
0,0,31,"1,655,305","6th of October City, Egypt",Clinic,Ashgar City
0,0,128,"5,868,327","6th of October City, Egypt",Clinic,Ashgar City
2,1,91,"3,200,000","6th of October City, Egypt",Apartment,Sun Capital
2,2,91,"3,600,000","6th of October City, Egypt",Apartment,Sun Capital
2,2,132,"4,300,000","6th of October City, Egypt",Apartment,Sun Capital
2,2,123,"4,850,000","6th of October City, Egypt",Apartment,Sun Capital
3,3,155,"5,000,000","6th of October City, Egypt",Apartment,Sun Capital
3,3,174,"6,300,000","6th of October City, Egypt",Apartment,Sun Capital
2,2,108,"1,845,000","6th of October City, Egypt",Apartment,Sun Capital
2,2,108,"2,613,750","6th of October City, Egypt",Apartment,Sun Capital
2,2,108,"2,700,000","6th of October City, Egypt",Apartment,Sun Capital
3,3,148,"3,000,000","6th of October City, Egypt",Apartment,Sun Capital
3,3,173,"3,081,000","6th of October City, Egypt",Apartment,Sun Capital
3,3,175,"4,500,000","6th of October City, Egypt",Apartment,Sun Capital
3,3,175,"5,330,000","6th of October City, Egypt",Apartment,Sun Capital
3,5,181,"8,800,000","6th of October City, Egypt",Villa,Sun Capital
3,5,400,"24,500,000","6th of October City, Egypt",Villa,Sun Capital
4,4,300,"8,036,000","6th of October City, Egypt",Twinhouse,Sun Capital
3,3,138,"5,800,000","6th of October City, Egypt",Penthouse,Sun Capital
3,3,173,"7,800,000","6th of October City, Egypt",Penthouse,Sun Capital
3,4,208,"3,900,000","6th of October City, Egypt",Penthouse,Sun Capital
4,4,158,"3,915,440","6th of October City, Egypt",Penthouse,Sun Capital
3,3,158,"5,000,000","6th of October City, Egypt",Penthouse,Sun Capital
3,4,181,"5,125,000","6th of October City, Egypt",Penthouse,Sun Capital
3,3,208,"7,216,000","6th of October City, Egypt",Apartment,Joulz
3,3,223,"7,846,000","6th of October City, Egypt",Apartment,Joulz
3,3,225,"7,865,000","6th of October City, Egypt",Apartment,Joulz
3,3,242,"9,038,000","6th of October City, Egypt",Apartment,Joulz
3,3,197,"9,080,786","6th of October City, Egypt",Apartment,Joulz
3,3,195,"9,988,865","6th of October City, Egypt",Apartment,Joulz
1,2,109,"2,695,750","6th of October City, Egypt",Apartment,Joulz
1,2,108,"3,340,000","6th of October City, Egypt",Apartment,Joulz
2,3,147,"3,587,500","6th of October City, Egypt",Apartment,Joulz
3,3,188,"6,000,000","6th of October City, Egypt",Apartment,Joulz
3,4,185,"7,500,000","6th of October City, Egypt",Apartment,Joulz
4,6,330,"10,500,000","6th of October City, Egypt",Twinhouse,Joulz
1,1,89,"5,765,000","6th of October City, Egypt",Apartment,Palm Parks
1,1,92,"5,944,000","6th of October City, Egypt",Apartment,Palm Parks
